seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr8	145669443	145669517	75	*	X53835	4796	145654163	145669812	15650	-	0	inside	294	TONSL
chr8	145700974	145701465	492	*	X53852	8928	145699115	145701718	2604	-	0	inside	252	FOXH1
chr8	145701371	145701465	95	*	X53853	8928	145699115	145701718	2604	-	0	inside	252	FOXH1
chr8	145728306	145728485	180	*	X53858	2875	145729465	145732555	3091	+	979	upstream	979	GPT
chr8	145728306	145728485	180	*	X53859	2875	145729465	145732555	3091	+	979	upstream	979	GPT
chr8	145728840	145729079	240	*	X53860	2875	145729465	145732555	3091	+	385	upstream	385	GPT
chr8	145728840	145729079	240	*	X53861	2875	145729465	145732555	3091	+	385	upstream	385	GPT
chr8	145729155	145729334	180	*	X53862	2875	145729465	145732555	3091	+	130	upstream	130	GPT
chr8	145729155	145729334	180	*	X53863	2875	145729465	145732555	3091	+	130	upstream	130	GPT
chr8	145732469	145732573	105	*	X53865	113655	145734552	145736589	2038	+	1978	upstream	1978	MFSD3
chr8	145732469	145732573	105	*	X53866	113655	145734552	145736589	2038	+	1978	upstream	1978	MFSD3
chr8	145733024	145733308	285	*	X53867	113655	145734552	145736589	2038	+	1243	upstream	1243	MFSD3
chr8	145733024	145733308	285	*	X53868	113655	145734552	145736589	2038	+	1243	upstream	1243	MFSD3
chr8	145734044	145734148	105	*	X53869	113655	145734552	145736589	2038	+	403	upstream	403	MFSD3
chr8	145741326	145741432	107	*	X53872	9684	145743349	145750559	7211	+	1916	upstream	1916	LRRC14
chr8	145755088	145755267	180	*	X53877	414919	145751603	145754458	2856	-	629	upstream	629	C8orf82
chr8	145755088	145755137	50	*	X53878	414919	145751603	145754458	2856	-	629	upstream	629	C8orf82
chr8	145912162	145912362	201	*	X53879	80728	145754563	145911194	156632	-	967	upstream	967	ARHGAP39
chr8	146014278	146014397	120	*	X53882	80778	145998501	146012725	14225	-	1552	upstream	1552	ZNF34
chr8	146014278	146014397	120	*	X53883	80778	145998501	146012725	14225	-	1552	upstream	1552	ZNF34
chr8	146018490	146019152	663	*	X53887	6132	146015154	146017805	2652	-	684	upstream	684	RPL8
chr8	146018792	146019152	361	*	X53888	6132	146015154	146017805	2652	-	986	upstream	986	RPL8
chr8	146051832	146051981	150	*	X53891	7553	146052903	146072894	19992	+	921	upstream	921	ZNF7
chr8	146051832	146051952	121	*	X53892	7553	146052903	146072894	19992	+	950	upstream	950	ZNF7
chr8	146052222	146052341	120	*	X53893	7553	146052903	146072894	19992	+	561	upstream	561	ZNF7
chr8	146127802	146127936	135	*	X53896	28991	146065829	146126846	61018	-	955	upstream	955	COMMD5
chr8	146127802	146127936	135	*	X53896	58500	146102336	146126846	24511	-	955	upstream	955	ZNF250
chr8	146276927	146277061	135	*	X53897	65265	146277824	146281416	3593	+	762	upstream	762	C8orf33
chr8	146277452	146277521	70	*	X53898	65265	146277824	146281416	3593	+	302	upstream	302	C8orf33
chr9	470137	470161	25	*	X53899	23189	470294	746106	275813	+	132	upstream	132	KANK1
chr9	470327	470331	5	*	X53900	23189	470294	746106	275813	+	0	inside	32	KANK1
chr9	2014280	2014384	105	*	X53907	6595	2015342	2193623	178282	+	957	upstream	957	SMARCA2
chr9	2014280	2014377	98	*	X53908	6595	2015342	2193623	178282	+	964	upstream	964	SMARCA2
chr9	2014685	2014774	90	*	X53909	6595	2015342	2193623	178282	+	567	upstream	567	SMARCA2
chr9	3526120	3526172	53	*	X53915	5991	3224647	3525983	301337	-	136	upstream	136	RFX3
chr9	3526307	3526411	105	*	X53916	5991	3224647	3525983	301337	-	323	upstream	323	RFX3
chr9	4299985	4300239	255	*	X53926	169792	3824128	4300035	475908	-	0	overlapStart	0	GLIS3
chr9	4741379	4741840	462	*	X53934	50808	4709557	4742043	32487	-	0	inside	202	AK3
chr9	6006945	6006966	22	*	X53945	100616288	6007826	6007904	79	+	859	upstream	859	MIR4665
chr9	6412959	6413038	80	*	X53951	115426	6413151	6507051	93901	+	112	upstream	112	UHRF2
chr9	7799930	7799974	45	*	X53962	90871	7796491	7799799	3309	-	130	upstream	130	DMAC1
chr9	14693441	14693605	165	*	X53975	340481	14555481	14693480	138000	-	0	overlapStart	0	ZDHHC21
chr9	15511384	15511493	110	*	X53980	11168	15464065	15511003	46939	-	380	upstream	380	PSIP1
chr9	17134716	17134835	120	*	X53987	54875	17135038	17503917	368880	+	202	upstream	202	CNTLN
chr9	19230267	19230292	26	*	X53989	55667	19230763	19374137	143375	+	470	upstream	470	DENND4C
chr9	21335569	21335625	57	*	X54000	55958	21331018	21335429	4412	-	139	upstream	139	KLHL9
chr9	21560848	21560967	120	*	X54004	554202	21454267	21559697	105431	-	1150	upstream	1150	MIR31HG
chr9	21560848	21560967	120	*	X54005	554202	21454267	21559697	105431	-	1150	upstream	1150	MIR31HG
chr9	21994343	21994408	66	*	X54022	100048912	21994790	22121093	126304	+	381	upstream	381	CDKN2B-AS1
chr9	21994343	21994408	66	*	X54022	1029	21967751	21994490	26740	-	0	inside	81	CDKN2A
chr9	26947944	26947947	4	*	X54030	9373	26903368	26947468	44101	-	475	upstream	475	PLAA
chr9	32384174	32384308	135	*	X54037	48	32384601	32450832	66232	+	292	upstream	292	ACO1
chr9	32551009	32551173	165	*	X54038	100129250	32551142	32566858	15717	+	0	overlapStart	0	SMIM27
chr9	33167524	33167580	57	*	X54045	2683	33110639	33167356	56718	-	167	upstream	167	B4GALT1
chr9	33289046	33289165	120	*	X54048	4799	33290418	33371155	80738	+	1252	upstream	1252	NFX1
chr9	33289485	33289645	161	*	X54049	4799	33290418	33371155	80738	+	772	upstream	772	NFX1
chr9	33289691	33289813	123	*	X54050	4799	33290418	33371155	80738	+	604	upstream	604	NFX1
chr9	33447520	33447677	158	*	X54075	360	33441152	33447631	6480	-	0	overlapStart	0	AQP3
chr9	33447790	33447879	90	*	X54076	360	33441152	33447631	6480	-	158	upstream	158	AQP3
chr9	33447820	33447879	60	*	X54077	360	33441152	33447631	6480	-	188	upstream	188	AQP3
chr9	33750596	33750715	120	*	X54087	5646	33750464	33799229	48766	+	0	inside	131	PRSS3
chr9	34127141	34127195	55	*	X54092	25853	34086381	34126771	40391	-	369	upstream	369	DCAF12
chr9	34376501	34376635	135	*	X54099	57462	34368907	34376894	7988	-	0	inside	258	MYORG
chr9	34376681	34376756	76	*	X54100	57462	34368907	34376894	7988	-	0	inside	137	MYORG
chr9	34397706	34397830	125	*	X54105	84688	34379017	34397849	18833	-	0	inside	18	C9orf24
chr9	34398753	34398804	52	*	X54106	84688	34379017	34397849	18833	-	903	upstream	903	C9orf24
chr9	34457615	34457839	225	*	X54107	27019	34458811	34520982	62172	+	971	upstream	971	DNAI1
chr9	34457615	34457649	35	*	X54108	27019	34458811	34520982	62172	+	1161	upstream	1161	DNAI1
chr9	34522833	34522918	86	*	X54114	375704	34521040	34523037	1998	-	0	inside	118	ENHO
chr9	34523388	34523477	90	*	X54115	375704	34521040	34523037	1998	-	350	upstream	350	ENHO
chr9	34612623	34612742	120	*	X54117	138716	34610482	34612110	1629	-	512	upstream	512	RPP25L
chr9	34612958	34613047	90	*	X54118	138716	34610482	34612110	1629	-	847	upstream	847	RPP25L
chr9	34613031	34613047	17	*	X54119	138716	34610482	34612110	1629	-	920	upstream	920	RPP25L
chr9	34628778	34628912	135	*	X54120	138715	34621455	34628011	6557	-	766	upstream	766	ARID3C
chr9	34628778	34628803	26	*	X54121	138715	34621455	34628011	6557	-	766	upstream	766	ARID3C
chr9	34629129	34629152	24	*	X54122	138715	34621455	34628011	6557	-	1117	upstream	1117	ARID3C
chr9	34663128	34663247	120	*	X54133	10850	34661893	34662689	797	-	438	upstream	438	CCL27
chr9	34988917	34989036	120	*	X54142	25822	34989638	34998430	8793	+	601	upstream	601	DNAJB5
chr9	35115431	35115655	225	*	X54153	80256	35104118	35115893	11776	-	0	inside	237	FAM214B
chr9	35115431	35115648	218	*	X54154	80256	35104118	35115893	11776	-	0	inside	244	FAM214B
chr9	35115836	35116150	315	*	X54155	80256	35104118	35115893	11776	-	0	overlapStart	0	FAM214B
chr9	35489514	35489633	120	*	X54156	9853	35490007	35561895	71889	+	373	upstream	373	RUSC2
chr9	35490174	35490503	330	*	X54157	9853	35490007	35561895	71889	+	0	inside	166	RUSC2
chr9	35604548	35604652	105	*	X54159	7016	35605281	35610038	4758	+	628	upstream	628	TESK1
chr9	35647064	35647243	180	*	X54160	971	35609976	35646854	36879	-	209	upstream	209	CD72
chr9	35647104	35647243	140	*	X54161	971	35609976	35646854	36879	-	249	upstream	249	CD72
chr9	35673810	35673974	165	*	X54162	768	35673915	35681154	7240	+	0	overlapStart	0	CA9
chr9	35691079	35691378	300	*	X54170	7169	35681990	35690053	8064	-	1025	upstream	1025	TPM2
chr9	35691373	35691378	6	*	X54171	7169	35681990	35690053	8064	-	1319	upstream	1319	TPM2
chr9	35730152	35730571	420	*	X54174	10488	35732317	35737005	4689	+	1745	upstream	1745	CREB3
chr9	35730152	35730571	420	*	X54175	10488	35732317	35737005	4689	+	1745	upstream	1745	CREB3
chr9	35747861	35747995	135	*	X54176	9827	35749277	35753264	3988	+	1281	upstream	1281	RGP1
chr9	35747861	35747995	135	*	X54177	9827	35749277	35753264	3988	+	1281	upstream	1281	RGP1
chr9	35750402	35750476	75	*	X54178	57704	35736863	35749983	13121	-	418	upstream	418	GBA2
chr9	35750402	35750476	75	*	X54179	57704	35736863	35749983	13121	-	418	upstream	418	GBA2
chr9	35829027	35829189	163	*	X54183	51754	35829222	35854844	25623	+	32	upstream	32	TMEM8B
chr9	35829027	35829189	163	*	X54183	392307	35817014	35828744	11731	-	282	upstream	282	FAM221B
chr9	35829596	35829780	185	*	X54184	392307	35817014	35828744	11731	-	851	upstream	851	FAM221B
chr9	35829748	35829780	33	*	X54185	392307	35817014	35828744	11731	-	1003	upstream	1003	FAM221B
chr9	35871868	35871997	130	*	X54186	392309	35869460	35870398	939	-	1469	upstream	1469	OR13J1
chr9	35871868	35871915	48	*	X54187	392309	35869460	35870398	939	-	1469	upstream	1469	OR13J1
chr9	35907620	35907694	75	*	X54190	158376	35909480	35911617	2138	+	1785	upstream	1785	SPAAR
chr9	35907890	35908009	120	*	X54191	158376	35909480	35911617	2138	+	1470	upstream	1470	SPAAR
chr9	35909360	35909449	90	*	X54192	158376	35909480	35911617	2138	+	30	upstream	30	SPAAR
chr9	35909630	35909648	19	*	X54193	158376	35909480	35911617	2138	+	0	inside	149	SPAAR
chr9	36136094	36136288	195	*	X54194	152007	36136742	36163903	27162	+	453	upstream	453	GLIPR2
chr9	37079775	37079840	66	*	X54212	100506710	37079893	37090398	10506	+	52	upstream	52	EBLN3P
chr9	37120363	37120371	9	*	X54213	84186	37120469	37358145	237677	+	97	upstream	97	ZCCHC7
chr9	37422405	37422494	90	*	X54216	9380	37422681	37436986	14306	+	186	upstream	186	GRHPR
chr9	37485547	37485666	120	*	X54220	64425	37485945	37503693	17749	+	278	upstream	278	POLR1E
chr9	37485547	37485567	21	*	X54221	64425	37485945	37503693	17749	+	377	upstream	377	POLR1E
chr9	37650485	37650619	135	*	X54222	22844	37651052	37746901	95850	+	432	upstream	432	FRMPD1
chr9	37904935	37905069	135	*	X54223	92014	37877572	37904350	26779	-	584	upstream	584	SLC25A51
chr9	37904935	37905034	100	*	X54224	92014	37877572	37904350	26779	-	584	upstream	584	SLC25A51
chr9	69148401	69148454	54	*	X54268	595135	69080244	69147854	67611	-	546	upstream	546	PGM5P2
chr9	71735824	71735913	90	*	X54270	9414	71736180	71870124	133945	+	266	upstream	266	TJP2
chr9	71736094	71736165	72	*	X54271	9414	71736180	71870124	133945	+	14	upstream	14	TJP2
chr9	72658194	72658306	113	*	X54279	256691	72658497	72841888	183392	+	190	upstream	190	MAMDC2
chr9	74981283	74981402	120	*	X54309	7763	74966341	74980163	13823	-	1119	upstream	1119	ZFAND5
chr9	77567639	77567719	81	*	X54321	55071	77561499	77567802	6304	-	0	inside	82	C9orf40
chr9	79010520	79010644	125	*	X54330	55312	79000433	79009444	9012	-	1075	upstream	1075	RFK
chr9	79791927	79792046	120	*	X54336	23230	79792361	80032399	240039	+	314	upstream	314	VPS13A
chr9	84305257	84305391	135	*	X54343	7088	84198598	84303596	104999	-	1660	upstream	1660	TLE1
chr9	84305257	84305391	135	*	X54344	7088	84198598	84303596	104999	-	1660	upstream	1660	TLE1
chr9	86237747	86237835	89	*	X54349	414328	86237964	86259045	21082	+	128	upstream	128	IDNK
chr9	87283728	87283802	75	*	X54357	4915	87283466	87638505	355040	+	0	inside	261	NTRK2
chr9	88357145	88357309	165	*	X54361	23287	88161454	88356944	195491	-	200	upstream	200	AGTPBP1
chr9	88897716	88897798	83	*	X54372	51280	88641058	88897490	256433	-	225	upstream	225	GOLM1
chr9	88897716	88897798	83	*	X54372	81689	88879463	88897490	18028	-	225	upstream	225	ISCA1
chr9	89563076	89563210	135	*	X54380	100506834	89563613	89616948	53336	+	402	upstream	402	GAS1RR
chr9	89563076	89563210	135	*	X54380	2619	89559277	89562104	2828	-	971	upstream	971	GAS1
chr9	89563076	89563164	89	*	X54381	100506834	89563613	89616948	53336	+	448	upstream	448	GAS1RR
chr9	89563076	89563164	89	*	X54381	2619	89559277	89562104	2828	-	971	upstream	971	GAS1
chr9	90340841	90340960	120	*	X54387	1514	90340974	90346384	5411	+	13	upstream	13	CTSL
chr9	91149185	91149198	14	*	X54401	158046	91150016	91190704	40689	+	817	upstream	817	NXNL2
chr9	91150018	91150114	97	*	X54402	158046	91150016	91190704	40689	+	0	inside	1	NXNL2
chr9	91924556	91924750	195	*	X54413	1164	91926113	91931618	5506	+	1362	upstream	1362	CKS2
chr9	91924556	91924750	195	*	X54414	1164	91926113	91931618	5506	+	1362	upstream	1362	CKS2
chr9	92113115	92113305	191	*	X54423	10507	91975706	92112888	137183	-	226	upstream	226	SEMA4D
chr9	92113258	92113305	48	*	X54424	10507	91975706	92112888	137183	-	369	upstream	369	SEMA4D
chr9	92113396	92113530	135	*	X54425	10507	91975706	92112888	137183	-	507	upstream	507	SEMA4D
chr9	92113396	92113530	135	*	X54426	10507	91975706	92112888	137183	-	507	upstream	507	SEMA4D
chr9	92220169	92220333	165	*	X54431	10912	92219927	92221469	1543	+	0	inside	241	GADD45G
chr9	92220169	92220333	165	*	X54432	10912	92219927	92221469	1543	+	0	inside	241	GADD45G
chr9	94124311	94124327	17	*	X54462	549	93976097	94124206	148110	-	104	upstream	104	AUH
chr9	95434395	95434544	150	*	X54483	64768	95375466	95432547	57082	-	1847	upstream	1847	IPPK
chr9	95434481	95434544	64	*	X54484	64768	95375466	95432547	57082	-	1933	upstream	1933	IPPK
chr9	95527827	95527859	33	*	X54493	23299	95473645	95527083	53439	-	743	upstream	743	BICD2
chr9	95820528	95820662	135	*	X54498	203328	95820989	95847415	26427	+	326	upstream	326	SUSD3
chr9	95820582	95820662	81	*	X54499	203328	95820989	95847415	26427	+	326	upstream	326	SUSD3
chr9	95857393	95857512	120	*	X54504	84270	95858450	95875565	17116	+	937	upstream	937	CARD19
chr9	95897066	95897245	180	*	X54516	4814	95883771	95896570	12800	-	495	upstream	495	NINJ1
chr9	95897066	95897245	180	*	X54517	4814	95883771	95896570	12800	-	495	upstream	495	NINJ1
chr9	95946805	95946817	13	*	X54519	65268	95947212	96082854	135643	+	394	upstream	394	WNK2
chr9	96338293	96338372	80	*	X54528	5253	96338909	96441869	102961	+	536	upstream	536	PHF2
chr9	98080047	98080205	159	*	X54573	2176	97861336	98079991	218656	-	55	upstream	55	FANCC
chr9	99382299	99382403	105	*	X54596	8555	99262395	99382112	119718	-	186	upstream	186	CDC14B
chr9	99382387	99382403	17	*	X54597	8555	99262395	99382112	119718	-	274	upstream	274	CDC14B
chr9	99418144	99418248	105	*	X54598	195827	99403533	99417599	14067	-	544	upstream	544	PRXL2C
chr9	99418144	99418248	105	*	X54599	195827	99403533	99417599	14067	-	544	upstream	544	PRXL2C
chr9	100745265	100745384	120	*	X54620	10541	100745489	100778224	32736	+	104	upstream	104	ANP32B
chr9	101569851	101569863	13	*	X54647	79695	101569981	101612363	42383	+	117	upstream	117	GALNT12
chr9	101866556	101866855	300	*	X54651	7046	101867412	101916473	49062	+	556	upstream	556	TGFBR1
chr9	101866931	101867065	135	*	X54652	7046	101867412	101916473	49062	+	346	upstream	346	TGFBR1
chr9	102582751	102582855	105	*	X54657	8013	102584137	102629173	45037	+	1281	upstream	1281	NR4A3
chr9	109624266	109624385	120	*	X54690	58499	109625378	109773796	148419	+	992	upstream	992	ZNF462
chr9	110043442	110043561	120	*	X54702	5887	110045517	110094475	48959	+	1955	upstream	1955	RAD23B
chr9	110043442	110043561	120	*	X54703	5887	110045517	110094475	48959	+	1955	upstream	1955	RAD23B
chr9	110253550	110253566	17	*	X54712	9314	110247133	110252047	4915	-	1502	upstream	1502	KLF4
chr9	111775955	111776018	64	*	X54740	8727	111704851	111775764	70914	-	190	upstream	190	CTNNAL1
chr9	112810806	112810876	71	*	X54763	11217	112810878	112934791	123914	+	1	upstream	1	NA
chr9	113801542	113801676	135	*	X54776	1902	113636054	113801526	165473	-	15	upstream	15	LPAR1
chr9	114361948	114362082	135	*	X54778	22949	114312002	114362135	50134	-	0	inside	52	PTGR1
chr9	114362039	114362082	44	*	X54779	22949	114312002	114362135	50134	-	0	inside	52	PTGR1
chr9	114557566	114557670	105	*	X54782	158401	114448901	114557223	108323	-	342	upstream	342	SHOC1
chr9	115480685	115480690	6	*	X54810	58493	115448791	115480387	31597	-	297	upstream	297	INIP
chr9	116111725	116111735	11	*	X54819	54836	116111812	116133513	21702	+	76	upstream	76	BSPRY
chr9	116139374	116139629	256	*	X54822	81932	116135698	116139233	3536	-	140	upstream	140	HDHD3
chr9	116139514	116139629	116	*	X54823	81932	116135698	116139233	3536	-	280	upstream	280	HDHD3
chr9	116637673	116637767	95	*	X54854	114991	116638562	116818875	180314	+	794	upstream	794	ZNF618
chr9	116637693	116637767	75	*	X54855	114991	116638562	116818875	180314	+	794	upstream	794	ZNF618
chr9	116917433	116917545	113	*	X54858	85301	116918231	117072975	154745	+	685	upstream	685	COL27A1
chr9	117268571	117268705	135	*	X54874	25861	117164360	117267736	103377	-	834	upstream	834	WHRN
chr9	117268571	117268640	70	*	X54875	25861	117164360	117267736	103377	-	834	upstream	834	WHRN
chr9	117444094	117444198	105	*	X54882	100505478	117428714	117444369	15656	-	0	inside	170	TEX48
chr9	117444094	117444198	105	*	X54883	100505478	117428714	117444369	15656	-	0	inside	170	TEX48
chr9	117880538	117880687	150	*	X54889	3371	117781854	117880536	98683	-	1	upstream	1	TNC
chr9	117880538	117880628	91	*	X54890	3371	117781854	117880536	98683	-	1	upstream	1	TNC
chr9	123477565	123477669	105	*	X54906	1955	123363196	123476765	113570	-	799	upstream	799	MEGF9
chr9	123640591	123640710	120	*	X54912	26147	123617931	123639606	21676	-	984	upstream	984	PHF19
chr9	123640591	123640710	120	*	X54913	26147	123617931	123639606	21676	-	984	upstream	984	PHF19
chr9	123837482	123837766	285	*	X54921	11064	123837242	123939886	102645	+	0	inside	239	CNTRL
chr9	124262369	124262593	225	*	X54946	2681	124207269	124262306	55038	-	62	upstream	62	GGTA1P
chr9	124262369	124262593	225	*	X54947	2681	124207269	124262306	55038	-	62	upstream	62	GGTA1P
chr9	124991253	124991308	56	*	X55008	26468	124964856	124991091	26236	-	161	upstream	161	LHX6
chr9	125130885	125130959	75	*	X55012	5742	125132809	125157982	25174	+	1849	upstream	1849	PTGS1
chr9	125668142	125668200	59	*	X55030	54542	125611732	125667562	55831	-	579	upstream	579	RC3H2
chr9	126692621	126692740	120	*	X55054	57706	126141933	126692417	550485	-	203	upstream	203	DENND1A
chr9	126692664	126692740	77	*	X55055	57706	126141933	126692417	550485	-	246	upstream	246	DENND1A
chr9	126693521	126693640	120	*	X55056	57706	126141933	126692417	550485	-	1103	upstream	1103	DENND1A
chr9	126773606	126773652	47	*	X55060	9355	126773889	126795442	21554	+	236	upstream	236	LHX2
chr9	126773906	126774040	135	*	X55061	9355	126773889	126795442	21554	+	0	inside	16	LHX2
chr9	127018393	127018437	45	*	X55076	10783	127019885	127114719	94835	+	1447	upstream	1447	NEK6
chr9	127419964	127420068	105	*	X55118	100379345	127420715	127460907	40193	+	646	upstream	646	MIR181A2HG
chr9	127419964	127420068	105	*	X55119	100379345	127420715	127460907	40193	+	646	upstream	646	MIR181A2HG
chr9	127534596	127534715	120	*	X55122	2649	127284703	127533576	248874	-	1019	upstream	1019	NR6A1
chr9	127614409	127614459	51	*	X55146	401551	127615696	127620170	4475	+	1236	upstream	1236	WDR38
chr9	127953132	127953221	90	*	X55153	5537	127908852	127952218	43367	-	913	upstream	913	PPP6C
chr9	127953132	127953221	90	*	X55154	5537	127908852	127952218	43367	-	913	upstream	913	PPP6C
chr9	127961615	127961666	52	*	X55155	10244	127962821	127996438	33618	+	1154	upstream	1154	RABEPK
chr9	128508841	128508911	71	*	X55167	5090	128509617	128729655	220039	+	705	upstream	705	PBX3
chr9	129088496	129088675	180	*	X55172	89853	129089123	129269320	180198	+	447	upstream	447	MVB12B
chr9	129088691	129088831	141	*	X55173	89853	129089123	129269320	180198	+	291	upstream	291	MVB12B
chr9	129375376	129375525	150	*	X55183	4010	129376722	129463311	86590	+	1196	upstream	1196	LMX1B
chr9	129566549	129566551	3	*	X55205	23099	129567285	129600487	33203	+	733	upstream	733	ZBTB43
chr9	129622524	129622632	109	*	X55206	403341	129622944	129648156	25213	+	311	upstream	311	ZBTB34
chr9	129676544	129676633	90	*	X55211	9649	129677053	129985445	308393	+	419	upstream	419	RALGPS1
chr9	130159583	130159654	72	*	X55238	29988	130159417	130170170	10754	+	0	inside	165	SLC2A8
chr9	130211758	130211877	120	*	X55242	26783	130210781	130210916	136	-	841	upstream	841	SNORA65
chr9	130211758	130211877	120	*	X55242	90678	130213765	130265780	52016	+	1887	upstream	1887	LRSAM1
chr9	130214490	130214684	195	*	X55243	6136	130209953	130213711	3759	-	778	upstream	778	RPL12
chr9	130342121	130342225	105	*	X55271	64855	130267618	130341268	73651	-	852	upstream	852	NIBAN2
chr9	130342121	130342225	105	*	X55272	64855	130267618	130341268	73651	-	852	upstream	852	NIBAN2
chr9	130469519	130469773	255	*	X55279	286207	130469271	130476303	7033	+	0	inside	247	CFAP157
chr9	130469519	130469773	255	*	X55280	286207	130469271	130476303	7033	+	0	inside	247	CFAP157
chr9	130476509	130476643	135	*	X55282	158248	130478358	130493879	15522	+	1714	upstream	1714	TTC16
chr9	130476509	130476643	135	*	X55283	158248	130478358	130493879	15522	+	1714	upstream	1714	TTC16
chr9	130476989	130477003	15	*	X55284	158248	130478358	130493879	15522	+	1354	upstream	1354	TTC16
chr9	130476989	130477003	15	*	X55285	158248	130478358	130493879	15522	+	1354	upstream	1354	TTC16
chr9	130498352	130498451	100	*	X55296	27433	130493803	130497628	3826	-	723	upstream	723	TOR2A
chr9	130546926	130547052	127	*	X55302	100616250	130548112	130548286	175	+	1059	upstream	1059	MIR3960
chr9	130546926	130547052	127	*	X55302	1025	130548305	130553052	4748	+	1252	upstream	1252	CDK9
chr9	130547008	130547052	45	*	X55303	100616250	130548112	130548286	175	+	1059	upstream	1059	MIR3960
chr9	130547008	130547052	45	*	X55303	1025	130548305	130553052	4748	+	1252	upstream	1252	CDK9
chr9	130547443	130547468	26	*	X55304	100616250	130548112	130548286	175	+	643	upstream	643	MIR3960
chr9	130547443	130547468	26	*	X55304	1025	130548305	130553052	4748	+	836	upstream	836	CDK9
chr9	130556624	130556628	5	*	X55305	2356	130556876	130576556	19681	+	247	upstream	247	FPGS
chr9	130632475	130632489	15	*	X55316	100616429	130631694	130631774	81	-	700	upstream	700	MIR4672
chr9	130639765	130639820	56	*	X55320	203	130628759	130640022	11264	-	0	inside	201	AK1
chr9	130668092	130668196	105	*	X55327	30815	130647601	130667627	20027	-	464	upstream	464	ST6GALNAC6
chr9	130679586	130679602	17	*	X55332	27090	130670165	130679305	9141	-	280	upstream	280	ST6GALNAC4
chr9	130680143	130680247	105	*	X55333	27090	130670165	130679305	9141	-	837	upstream	837	ST6GALNAC4
chr9	130693593	130693682	90	*	X55339	138429	130683808	130693076	9269	-	516	upstream	516	PIP5KL1
chr9	130693593	130693682	90	*	X55340	138429	130683808	130693076	9269	-	516	upstream	516	PIP5KL1
chr9	130700569	130700624	56	*	X55343	8818	130697374	130700763	3390	-	0	inside	138	DPM2
chr9	130829310	130829474	165	*	X55378	114789	130830479	130871537	41059	+	1004	upstream	1004	SLC25A25
chr9	130829310	130829474	165	*	X55378	203245	130823512	130829599	6088	-	0	inside	124	NAIF1
chr9	130829310	130829474	165	*	X55379	114789	130830479	130871537	41059	+	1004	upstream	1004	SLC25A25
chr9	130829310	130829474	165	*	X55379	203245	130823512	130829599	6088	-	0	inside	124	NAIF1
chr9	130891591	130891665	75	*	X55381	80142	130882972	130890741	7770	-	849	upstream	849	PTGES2
chr9	130911229	130911303	75	*	X55382	3934	130911732	130915734	4003	+	428	upstream	428	LCN2
chr9	130911529	130911573	45	*	X55383	3934	130911732	130915734	4003	+	158	upstream	158	LCN2
chr9	130921532	130921617	86	*	X55387	79095	130922539	130926207	3669	+	921	upstream	921	C9orf16
chr9	130921753	130921842	90	*	X55388	79095	130922539	130926207	3669	+	696	upstream	696	C9orf16
chr9	130965845	130966174	330	*	X55392	1759	130965663	131017527	51865	+	0	inside	181	DNM1
chr9	131039025	131039215	191	*	X55406	2801	131018108	131038268	20161	-	756	upstream	756	GOLGA2
chr9	131156467	131156544	78	*	X55412	407003	131154897	131154993	97	-	1473	upstream	1473	MIR219A2
chr9	131265562	131265651	90	*	X55422	2733	131266971	131304580	37610	+	1319	upstream	1319	GLE1
chr9	131445820	131445842	23	*	X55437	6418	131445934	131458675	12742	+	91	upstream	91	SET
chr9	131445820	131445924	105	*	X55438	6418	131445934	131458675	12742	+	9	upstream	9	SET
chr9	131445970	131446014	45	*	X55439	6418	131445934	131458675	12742	+	0	inside	35	SET
chr9	131484868	131485002	135	*	X55445	100506100	131486741	131495522	8782	+	1738	upstream	1738	LOC100506100
chr9	131484986	131485002	17	*	X55446	100506100	131486741	131495522	8782	+	1738	upstream	1738	LOC100506100
chr9	131485468	131485602	135	*	X55447	100506100	131486741	131495522	8782	+	1138	upstream	1138	LOC100506100
chr9	131485468	131485602	135	*	X55448	100506100	131486741	131495522	8782	+	1138	upstream	1138	LOC100506100
chr9	131485633	131485947	315	*	X55449	100506100	131486741	131495522	8782	+	793	upstream	793	LOC100506100
chr9	131485633	131485667	35	*	X55450	100506100	131486741	131495522	8782	+	1073	upstream	1073	LOC100506100
chr9	131645388	131645507	120	*	X55456	883	131595392	131644354	48963	-	1033	upstream	1033	KYAT1
chr9	131790891	131790941	51	*	X55477	56904	131770313	131790579	20267	-	311	upstream	311	SH3GLB2
chr9	131791496	131791496	1	*	X55478	56904	131770313	131790579	20267	-	916	upstream	916	SH3GLB2
chr9	131791496	131791581	86	*	X55479	56904	131770313	131790579	20267	-	916	upstream	916	SH3GLB2
chr9	131842991	131843110	120	*	X55483	57171	131843383	131852717	9335	+	272	upstream	272	DOLPP1
chr9	131872129	131872308	180	*	X55488	5524	131873228	131911225	37998	+	919	upstream	919	PTPA
chr9	131872474	131872563	90	*	X55489	5524	131873228	131911225	37998	+	664	upstream	664	PTPA
chr9	131873211	131873298	88	*	X55490	5524	131873228	131911225	37998	+	0	overlapStart	0	PTPA
chr9	131873211	131873298	88	*	X55490	1384	131857073	131873070	15998	-	140	upstream	140	CRAT
chr9	132083383	132083397	15	*	X55554	414318	132083295	132084882	1588	+	0	inside	87	C9orf106
